	Prot_ID	dN	dS	pN	pS	MsaLen
7098	ENSP00000351118	22	12	0	0	2673
7099	ENSP00000351132	1	9	0	0	2541
7100	ENSP00000351137	0	20	52	55	2586
7101	ENSP00000351141	1	2	13	12	1188
7102	ENSP00000351147	3	3	33	25	1491
7103	ENSP00000351155	1	3	0	0	1680
7104	ENSP00000351157	2	5	4	0	1080
7105	ENSP00000351185	19	10	1	1	3207
7106	ENSP00000351206	12	4	58	29	2073
7107	ENSP00000351207	28	28	0	0	5421
7108	ENSP00000351209	1	10	45	56	2928
7109	ENSP00000351214	1	1	1	1	582
7110	ENSP00000351250	0	6	19	34	3429
7111	ENSP00000351273	2	4	1	0	1806
7112	ENSP00000351284	13	8	34	20	1254
7113	ENSP00000351314	0	4	14	5	819
7114	ENSP00000351318	9	11	0	0	4332
7115	ENSP00000351325	0	2	6	5	339
7116	ENSP00000351327	6	4	21	11	2562
7117	ENSP00000351338	10	14	0	0	6405
7118	ENSP00000351342	2	4	17	7	1701
7119	ENSP00000351345	1	0	8	5	387
7120	ENSP00000351379	0	2	11	7	411
7121	ENSP00000351380	1	1	0	0	609
7122	ENSP00000351407	2	3	29	16	2367
7123	ENSP00000351416	1	7	51	89	7842
7124	ENSP00000351422	4	2	17	8	603
7125	ENSP00000351446	0	4	3	11	1002
7126	ENSP00000351475	22	21	0	0	3990
7127	ENSP00000351484	5	9	50	18	2373
7128	ENSP00000351490	1	3	0	0	522
7129	ENSP00000351520	3	4	3	4	1851
7130	ENSP00000351536	3	10	37	37	2136
7131	ENSP00000351539	1	4	15	23	1593
7132	ENSP00000351575	38	15	172	64	7875
7133	ENSP00000351591	1	2	0	0	2544
7134	ENSP00000351605	16	8	0	0	2118
7135	ENSP00000351614	3	7	41	23	1740
7136	ENSP00000351619	3	1	2	0	864
7137	ENSP00000351631	1	2	13	11	1017
7138	ENSP00000351632	0	4	17	8	681
7139	ENSP00000351642	0	1	11	4	729
7140	ENSP00000351644	3	7	2	3	1572
7141	ENSP00000351646	0	3	15	31	1770
7142	ENSP00000351671	1	2	3	1	288
7143	ENSP00000351682	12	11	48	26	1638
7144	ENSP00000351686	7	17	48	45	3483
7145	ENSP00000351697	12	11	0	0	9390
7146	ENSP00000351727	9	3	31	11	1245
7147	ENSP00000351732	8	11	85	42	2718
7148	ENSP00000351740	5	7	8	5	1689
7149	ENSP00000351767	22	19	159	76	3987
7150	ENSP00000351770	6	5	67	27	4569
7151	ENSP00000351777	0	16	7	24	2418
7152	ENSP00000351789	1	5	11	18	1254
7153	ENSP00000351790	8	12	0	0	3960
7154	ENSP00000351811	4	17	52	41	4203
7155	ENSP00000351813	0	0	6	6	834
7156	ENSP00000351832	2	8	89	30	4206
7157	ENSP00000351905	0	7	1	0	1809
7158	ENSP00000351908	1	6	40	28	4155
7159	ENSP00000351926	0	15	0	0	2931
7160	ENSP00000351933	0	4	30	16	1881
7161	ENSP00000351937	11	12	6	2	1827
7162	ENSP00000351947	0	4	30	22	3090
7163	ENSP00000351957	2	6	55	34	3426
7164	ENSP00000351989	1	0	0	2	330
7165	ENSP00000351990	16	7	17	8	1656
7166	ENSP00000352011	7	25	0	0	7146
7167	ENSP00000352035	1	14	0	0	2748
7168	ENSP00000352039	6	11	101	55	3357
7169	ENSP00000352069	2	4	46	42	2661
7170	ENSP00000352071	12	9	0	0	3603
7171	ENSP00000352121	2	13	0	0	3306
7172	ENSP00000352138	1	5	3	2	2271
7173	ENSP00000352162	0	1	1	9	1101
7174	ENSP00000352163	4	4	20	11	375
7175	ENSP00000352167	2	5	4	6	909
7176	ENSP00000352172	10	9	43	20	1623
7177	ENSP00000352173	2	1	4	1	636
7178	ENSP00000352182	10	3	7	5	543
7179	ENSP00000352185	2	14	45	54	3402
7180	ENSP00000352208	5	18	0	0	6183
7181	ENSP00000352216	4	13	42	32	1623
7182	ENSP00000352248	4	1	23	9	972
7183	ENSP00000352264	4	7	37	28	1950
7184	ENSP00000352272	1	1	29	15	897
7185	ENSP00000352282	3	2	11	7	1218
7186	ENSP00000352299	3	8	0	0	1221
7187	ENSP00000352314	0	1	27	32	1887
7188	ENSP00000352400	8	30	82	43	6270
7189	ENSP00000352408	2	6	0	0	996
7190	ENSP00000352413	16	18	7	2	3324
7191	ENSP00000352414	0	4	1	4	648
7192	ENSP00000352420	1	1	4	0	963
7193	ENSP00000352427	3	6	20	11	885
7194	ENSP00000352438	0	0	0	0	1098
7195	ENSP00000352444	18	6	45	17	2427
7196	ENSP00000352447	10	7	25	8	2118
7197	ENSP00000352455	2	0	0	0	519
7198	ENSP00000352463	6	9	86	61	6084
7199	ENSP00000352510	11	12	95	64	4233
7200	ENSP00000352513	1	2	8	3	807
7201	ENSP00000352522	0	9	0	0	1449
7202	ENSP00000352527	2	11	38	21	1497
7203	ENSP00000352536	0	6	24	26	2766
7204	ENSP00000352540	2	1	16	14	501
7205	ENSP00000352544	0	2	2	1	402
7206	ENSP00000352561	1	5	30	21	1527
7207	ENSP00000352565	0	0	0	0	651
7208	ENSP00000352572	54	48	389	182	10008
7209	ENSP00000352584	0	3	33	13	948
7210	ENSP00000352601	1	5	49	18	2145
7211	ENSP00000352603	1	2	0	0	1380
7212	ENSP00000352626	11	3	45	12	981
7213	ENSP00000352639	1	3	36	17	945
7214	ENSP00000352672	4	6	24	13	1119
7215	ENSP00000352673	4	5	20	19	1173
7216	ENSP00000352676	0	4	18	21	2202
7217	ENSP00000352678	2	2	35	36	2358
7218	ENSP00000352706	1	3	0	0	1158
7219	ENSP00000352738	0	3	0	0	1446
7220	ENSP00000352779	28	36	10	8	1527
7221	ENSP00000352785	10	18	12	5	3210
7222	ENSP00000352798	19	35	38	16	5553
7223	ENSP00000352821	1	10	10	12	1464
7224	ENSP00000352833	2	2	46	13	2421
7225	ENSP00000352834	7	21	0	0	3264
7226	ENSP00000352849	4	4	5	1	1026
7227	ENSP00000352900	18	8	19	13	1419
7228	ENSP00000352925	0	27	85	145	11577
7229	ENSP00000352926	0	4	3	2	1431
7230	ENSP00000352927	8	25	0	0	6171
7231	ENSP00000352928	0	1	0	0	498
7232	ENSP00000352936	16	12	15	8	3282
7233	ENSP00000352941	1	2	37	26	1404
7234	ENSP00000352956	6	1	32	6	1326
7235	ENSP00000352962	1	4	22	30	2682
7236	ENSP00000353007	1	8	48	49	2610
7237	ENSP00000353010	10	12	119	67	6255
7238	ENSP00000353013	4	4	35	20	1470
7239	ENSP00000353025	0	1	6	5	681
7240	ENSP00000353030	12	35	117	111	5775
7241	ENSP00000353032	6	9	0	0	1230
7242	ENSP00000353072	5	8	0	0	3207
7243	ENSP00000353094	1	6	21	12	1341
7244	ENSP00000353098	0	7	17	23	1929
7245	ENSP00000353104	2	4	5	0	1002
7246	ENSP00000353132	2	1	0	0	1143
7247	ENSP00000353165	1	5	12	5	735
7248	ENSP00000353198	0	3	5	2	291
7249	ENSP00000353224	5	2	4	5	2319
7250	ENSP00000353246	2	3	17	5	903
7251	ENSP00000353249	7	2	9	10	2658
7252	ENSP00000353259	13	1	18	7	897
7253	ENSP00000353270	2	3	5	3	1158
7254	ENSP00000353292	3	2	26	11	2241
7255	ENSP00000353331	6	6	0	0	2148
7256	ENSP00000353344	0	3	24	19	1407
7257	ENSP00000353377	9	5	21	2	1563
7258	ENSP00000353393	19	16	33	17	7233
7259	ENSP00000353408	0	5	3	6	1773
7260	ENSP00000353414	1	13	1	2	3729
7261	ENSP00000353422	11	12	0	0	9525
7262	ENSP00000353444	0	0	0	0	891
7263	ENSP00000353452	16	17	0	0	5784
7264	ENSP00000353462	14	7	68	31	2436
7265	ENSP00000353470	9	3	3	2	1197
7266	ENSP00000353475	0	1	11	1	633
7267	ENSP00000353496	0	7	5	5	2109
7268	ENSP00000353508	9	9	55	28	5481
7269	ENSP00000353512	11	5	4	0	2565
7270	ENSP00000353518	7	14	5	0	3696
7271	ENSP00000353538	10	3	55	14	3096
7272	ENSP00000353549	0	6	17	18	1860
7273	ENSP00000353557	0	2	13	14	1230
7274	ENSP00000353575	1	3	3	0	1356
7275	ENSP00000353582	3	12	76	45	2793
7276	ENSP00000353590	0	24	54	68	6021
7277	ENSP00000353608	8	11	89	33	2688
7278	ENSP00000353639	0	0	8	1	528
7279	ENSP00000353646	5	8	78	48	3858
7280	ENSP00000353650	2	0	5	2	420
7281	ENSP00000353652	5	9	56	15	1926
7282	ENSP00000353654	13	19	116	84	5136
7283	ENSP00000353670	6	4	2	2	3681
7284	ENSP00000353720	69	26	38	14	1731
7285	ENSP00000353731	3	5	31	29	2298
7286	ENSP00000353732	0	2	16	32	1641
7287	ENSP00000353734	2	2	1	3	1389
7288	ENSP00000353739	0	5	0	1	1071
7289	ENSP00000353742	0	0	24	7	630
7290	ENSP00000353767	5	10	46	30	1812
7291	ENSP00000353769	4	15	32	59	4047
7292	ENSP00000353770	2	2	1	4	1347
7293	ENSP00000353785	1	4	19	25	747
7294	ENSP00000353791	4	3	6	3	2118
7295	ENSP00000353793	4	2	77	24	3402
7296	ENSP00000353794	2	3	26	18	750
7297	ENSP00000353796	5	1	0	0	1662
7298	ENSP00000353824	0	1	12	22	1512
7299	ENSP00000353826	2	16	41	41	2877
7300	ENSP00000353846	0	5	3	15	2340
7301	ENSP00000353850	0	2	2	3	600
7302	ENSP00000353854	14	12	101	46	3273
7303	ENSP00000353863	0	5	12	17	2382
7304	ENSP00000353864	0	5	0	0	1740
7305	ENSP00000353868	0	3	13	19	1362
7306	ENSP00000353904	0	1	0	0	1365
7307	ENSP00000353910	0	4	20	14	1725
7308	ENSP00000353915	1	4	0	1	1422
7309	ENSP00000353920	1	2	0	0	2307
7310	ENSP00000353922	0	5	0	0	2424
7311	ENSP00000353942	0	3	67	24	2661
7312	ENSP00000353959	13	5	37	28	2127
7313	ENSP00000354006	11	11	94	52	6078
7314	ENSP00000354020	0	0	4	8	1545
7315	ENSP00000354040	14	12	41	26	2061
7316	ENSP00000354053	1	5	17	9	1068
7317	ENSP00000354080	2	11	75	60	3081
7318	ENSP00000354109	5	7	53	21	3915
7319	ENSP00000354111	0	4	3	14	594
7320	ENSP00000354152	29	26	12	7	1155
7321	ENSP00000354201	0	3	0	6	1122
7322	ENSP00000354204	3	0	7	4	456
7323	ENSP00000354206	1	4	26	27	2166
7324	ENSP00000354207	2	13	0	0	2664
7325	ENSP00000354213	3	2	0	0	1200
7326	ENSP00000354223	1	1	1	1	327
7327	ENSP00000354227	2	4	0	0	2037
7328	ENSP00000354238	4	4	45	28	2901
7329	ENSP00000354251	0	10	0	0	3402
7330	ENSP00000354255	6	14	155	99	2268
7331	ENSP00000354280	4	3	0	0	942
7332	ENSP00000354305	7	5	35	14	1947
7333	ENSP00000354314	2	2	3	3	1092
7334	ENSP00000354335	2	4	68	31	2148
7335	ENSP00000354340	0	2	1	1	1485
7336	ENSP00000354360	14	11	159	77	4764
7337	ENSP00000354361	4	2	65	25	2322
7338	ENSP00000354376	0	1	22	16	639
7339	ENSP00000354377	3	6	0	0	1749
7340	ENSP00000354394	2	11	10	27	2466
7341	ENSP00000354398	8	7	1	1	1209
7342	ENSP00000354414	2	2	27	14	1383
7343	ENSP00000354415	1	3	0	0	1446
7344	ENSP00000354416	0	0	0	0	381
7345	ENSP00000354451	5	8	118	49	4896
7346	ENSP00000354453	2	6	37	9	1383
7347	ENSP00000354458	2	4	54	26	1752
7348	ENSP00000354461	2	7	0	0	792
7349	ENSP00000354468	7	4	21	10	1002
7350	ENSP00000354476	6	9	44	26	3750
7351	ENSP00000354478	0	1	1	4	765
7352	ENSP00000354481	1	5	50	28	2349
7353	ENSP00000354483	4	2	21	16	3483
7354	ENSP00000354487	2	5	1	0	3384
7355	ENSP00000354488	0	3	0	0	567
7356	ENSP00000354490	0	10	31	46	3060
7357	ENSP00000354497	10	7	34	24	3054
7358	ENSP00000354498	4	10	110	51	4269
7359	ENSP00000354501	2	2	18	11	1623
7360	ENSP00000354504	2	12	0	0	4248
7361	ENSP00000354511	0	4	22	14	813
7362	ENSP00000354518	2	0	22	17	1176
7363	ENSP00000354519	3	3	60	31	3477
7364	ENSP00000354522	0	5	12	22	2304
7365	ENSP00000354525	0	0	11	9	648
7366	ENSP00000354532	2	4	5	2	867
7367	ENSP00000354536	3	12	13	4	3999
7368	ENSP00000354543	1	4	44	24	2370
7369	ENSP00000354560	0	9	28	17	2469
7370	ENSP00000354566	1	2	12	11	621
7371	ENSP00000354571	0	4	13	10	981
7372	ENSP00000354573	17	35	0	0	22875
7373	ENSP00000354580	3	2	5	3	939
7374	ENSP00000354590	0	2	11	6	477
7375	ENSP00000354597	5	6	46	37	4533
7376	ENSP00000354607	2	2	17	25	1755
7377	ENSP00000354608	3	5	14	2	924
7378	ENSP00000354610	0	2	0	1	1557
7379	ENSP00000354621	0	17	1	1	2640
7380	ENSP00000354622	1	1	21	13	1839
7381	ENSP00000354623	13	11	30	17	2721
7382	ENSP00000354632	15	46	0	0	678
7383	ENSP00000354633	2	0	0	0	807
7384	ENSP00000354643	1	1	3	4	747
7385	ENSP00000354645	2	4	43	15	1575
7386	ENSP00000354649	1	4	5	6	1101
7387	ENSP00000354652	0	5	5	3	1152
7388	ENSP00000354660	15	2	4	6	1134
7389	ENSP00000354665	12	42	0	0	522
7390	ENSP00000354669	6	3	0	0	1551
7391	ENSP00000354671	7	12	128	56	5394
7392	ENSP00000354677	0	4	13	7	561
7393	ENSP00000354681	4	11	0	0	3057
7394	ENSP00000354686	1	3	16	6	1818
7395	ENSP00000354688	1	1	19	7	1275
7396	ENSP00000354689	2	5	1	5	1224
7397	ENSP00000354691	36	21	67	33	3123
7398	ENSP00000354694	4	0	22	10	1500
7399	ENSP00000354718	24	26	3	0	8508
7400	ENSP00000354720	0	8	6	28	3666
7401	ENSP00000354721	9	19	69	49	2103
7402	ENSP00000354723	5	1	19	3	543
7403	ENSP00000354724	26	12	6	13	798
7404	ENSP00000354733	35	29	42	69	4422
7405	ENSP00000354739	0	6	5	5	723
7406	ENSP00000354742	0	0	12	12	3123
7407	ENSP00000354762	0	1	5	4	318
7408	ENSP00000354772	0	1	9	9	957
7409	ENSP00000354774	1	1	2	10	588
7410	ENSP00000354775	6	0	39	16	2124
7411	ENSP00000354777	2	1	0	3	1923
7412	ENSP00000354778	4	22	88	56	3996
7413	ENSP00000354782	0	2	9	11	498
7414	ENSP00000354794	1	11	6	17	3984
7415	ENSP00000354812	3	4	21	14	1419
7416	ENSP00000354813	55	143	0	0	1809
7417	ENSP00000354822	6	3	0	0	903
7418	ENSP00000354826	5	2	15	3	2379
7419	ENSP00000354829	2	4	4	9	1257
7420	ENSP00000354830	0	3	22	6	579
7421	ENSP00000354837	22	11	0	1	3150
7422	ENSP00000354842	0	1	28	22	1578
7423	ENSP00000354848	1	2	20	10	1938
7424	ENSP00000354850	1	5	29	13	2844
7425	ENSP00000354855	1	5	13	28	2373
7426	ENSP00000354859	0	3	0	2	1476
7427	ENSP00000354871	3	8	7	6	1959
7428	ENSP00000354874	17	11	39	16	3096
7429	ENSP00000354876	9	58	0	0	681
7430	ENSP00000354878	7	16	2	0	5130
7431	ENSP00000354886	7	5	50	37	930
7432	ENSP00000354888	0	3	8	7	804
7433	ENSP00000354891	2	0	20	3	501
7434	ENSP00000354896	0	9	1	0	3582
7435	ENSP00000354901	0	0	5	6	375
7436	ENSP00000354910	1	2	0	0	2643
7437	ENSP00000354911	1	0	3	1	555
7438	ENSP00000354916	7	4	3	0	1968
7439	ENSP00000354917	14	8	6	1	5325
7440	ENSP00000354919	5	6	0	1	2499
7441	ENSP00000354927	0	3	0	0	1971
7442	ENSP00000354947	0	2	6	4	858
7443	ENSP00000354952	1	10	0	0	2100
7444	ENSP00000354958	1	6	2	2	2004
7445	ENSP00000354960	1	4	0	0	1908
7446	ENSP00000354964	13	12	80	37	6915
7447	ENSP00000354972	0	3	24	13	2208
7448	ENSP00000354995	19	13	0	0	2754
7449	ENSP00000355011	0	1	0	1	1170
7450	ENSP00000355013	0	7	35	30	3519
7451	ENSP00000355022	6	10	28	24	1308
7452	ENSP00000355026	5	9	52	29	2523
7453	ENSP00000355028	12	2	66	34	3630
7454	ENSP00000355050	2	9	1	3	1704
7455	ENSP00000355051	0	0	0	0	372
7456	ENSP00000355053	9	3	53	31	3129
7457	ENSP00000355060	22	18	95	77	4086
7458	ENSP00000355064	1	2	15	10	591
7459	ENSP00000355077	1	5	18	12	930
7460	ENSP00000355082	0	8	32	20	3405
7461	ENSP00000355084	19	17	0	0	849
7462	ENSP00000355086	5	6	26	15	1935
7463	ENSP00000355090	6	6	2	11	3069
7464	ENSP00000355094	6	3	1	2	1632
7465	ENSP00000355110	1	5	31	22	1326
7466	ENSP00000355114	2	0	10	8	1560
7467	ENSP00000355121	6	2	55	10	1713
7468	ENSP00000355133	0	8	1	1	2208
7469	ENSP00000355141	4	2	36	25	1806
7470	ENSP00000355155	8	19	77	55	3396
7471	ENSP00000355157	7	5	37	20	1539
7472	ENSP00000355162	3	3	42	9	1536
7473	ENSP00000355166	1	2	21	12	831
7474	ENSP00000355167	5	2	0	0	1182
7475	ENSP00000355185	11	13	67	19	3120
7476	ENSP00000355187	0	3	19	14	1743
7477	ENSP00000355192	10	20	2	1	5619
7478	ENSP00000355195	4	4	20	8	954
7479	ENSP00000355210	1	2	15	20	1221
7480	ENSP00000355217	1	3	0	3	1332
7481	ENSP00000355231	1	2	9	5	1419
7482	ENSP00000355237	34	29	64	57	5304
7483	ENSP00000355241	2	1	19	9	1650
7484	ENSP00000355245	1	3	0	0	1047
7485	ENSP00000355249	2	3	22	16	1311
7486	ENSP00000355250	9	7	52	22	2907
7487	ENSP00000355251	4	2	18	8	873
7488	ENSP00000355260	0	0	6	0	495
7489	ENSP00000355279	0	0	2	2	855
7490	ENSP00000355304	3	5	0	0	1260
7491	ENSP00000355316	3	4	19	31	2637
7492	ENSP00000355319	3	1	18	9	1197
7493	ENSP00000355325	0	3	7	3	813
7494	ENSP00000355330	2	14	65	48	2061
7495	ENSP00000355354	1	2	0	0	699
7496	ENSP00000355361	2	2	0	0	972
7497	ENSP00000355370	2	1	20	13	600
7498	ENSP00000355374	3	2	10	9	1680
7499	ENSP00000355384	7	6	57	32	1866
7500	ENSP00000355385	16	9	14	14	912
7501	ENSP00000355387	1	1	0	0	723
7502	ENSP00000355388	4	8	43	30	2580
7503	ENSP00000355428	3	2	11	14	1179
7504	ENSP00000355437	6	7	34	24	1488
7505	ENSP00000355459	1	0	26	7	1167
7506	ENSP00000355465	74	44	0	0	6945
7507	ENSP00000355467	5	3	21	13	1287
7508	ENSP00000355470	8	7	53	21	2175
7509	ENSP00000355471	2	5	26	19	1188
7510	ENSP00000355480	12	3	9	4	975
7511	ENSP00000355486	3	0	0	0	390
7512	ENSP00000355492	19	5	17	3	2877
7513	ENSP00000355493	1	0	12	6	1368
7514	ENSP00000355499	7	8	57	25	2190
7515	ENSP00000355500	9	11	51	20	4872
7516	ENSP00000355506	3	7	75	19	2538
7517	ENSP00000355510	11	12	65	26	3243
7518	ENSP00000355512	0	3	9	4	1224
7519	ENSP00000355517	11	9	1	2	1536
7520	ENSP00000355518	3	6	16	19	1530
7521	ENSP00000355523	0	5	0	0	1506
7522	ENSP00000355533	37	76	152	153	15333
7523	ENSP00000355536	13	24	2	1	3801
7524	ENSP00000355541	5	14	175	101	6432
7525	ENSP00000355551	0	0	19	8	1197
7526	ENSP00000355559	2	2	29	14	1500
7527	ENSP00000355574	0	0	3	2	564
7528	ENSP00000355577	1	1	20	19	1479
7529	ENSP00000355580	0	9	18	11	1038
7530	ENSP00000355583	1	2	9	2	3153
7531	ENSP00000355587	6	2	15	6	762
7532	ENSP00000355589	6	15	114	88	5166
7533	ENSP00000355593	33	27	1	0	3528
7534	ENSP00000355599	1	1	3	0	870
7535	ENSP00000355601	3	1	16	11	1278
7536	ENSP00000355605	1	9	23	22	2184
7537	ENSP00000355607	4	8	17	14	2373
7538	ENSP00000355621	0	1	25	17	2580
7539	ENSP00000355623	3	2	1	0	981
7540	ENSP00000355627	4	13	45	28	1455
7541	ENSP00000355629	3	7	47	30	2214
7542	ENSP00000355637	3	4	43	20	2229
7543	ENSP00000355645	0	4	4	11	1131
7544	ENSP00000355651	3	2	6	3	693
7545	ENSP00000355652	0	4	8	7	783
7546	ENSP00000355656	0	1	7	16	441
7547	ENSP00000355657	1	1	30	12	408
7548	ENSP00000355658	2	5	5	3	1545
7549	ENSP00000355672	0	5	9	8	1071
7550	ENSP00000355718	0	9	48	64	2169
7551	ENSP00000355719	4	4	39	28	978
7552	ENSP00000355720	2	3	45	19	1389
7553	ENSP00000355731	4	12	0	0	5280
7554	ENSP00000355735	12	4	0	0	2034
7555	ENSP00000355736	2	0	13	2	594
7556	ENSP00000355741	2	12	89	60	2004
7557	ENSP00000355747	8	10	19	25	1512
7558	ENSP00000355751	6	6	43	49	3798
7559	ENSP00000355752	0	0	3	0	423
7560	ENSP00000355759	6	12	57	37	3042
7561	ENSP00000355760	2	3	1	1	2481
7562	ENSP00000355771	5	17	0	0	5691
7563	ENSP00000355777	0	4	22	17	1620
7564	ENSP00000355799	3	3	32	16	957
7565	ENSP00000355800	1	10	53	20	2589
7566	ENSP00000355809	1	5	11	7	2574
7567	ENSP00000355827	0	3	12	11	1104
7568	ENSP00000355837	5	7	41	21	2565
7569	ENSP00000355840	9	6	66	32	1869
7570	ENSP00000355847	2	10	25	37	2604
7571	ENSP00000355865	1	0	37	11	1395
7572	ENSP00000355866	1	2	19	10	1464
7573	ENSP00000355870	3	3	18	11	1494
7574	ENSP00000355880	3	7	7	2	1005
7575	ENSP00000355889	4	14	68	32	3036
7576	ENSP00000355890	16	24	61	34	4578
7577	ENSP00000355893	6	2	11	9	1455
7578	ENSP00000355895	0	0	26	8	717
7579	ENSP00000355896	0	2	0	0	1326
7580	ENSP00000355899	4	1	26	7	855
7581	ENSP00000355900	4	1	20	15	1191
7582	ENSP00000355902	2	2	29	16	1584
7583	ENSP00000355904	0	9	4	1	1428
7584	ENSP00000355920	2	3	37	16	1716
7585	ENSP00000355922	28	21	222	94	9357
7586	ENSP00000355923	2	12	81	69	3561
7587	ENSP00000355924	2	5	16	6	1299
7588	ENSP00000355925	0	0	14	10	2211
7589	ENSP00000355927	1	4	7	4	3210
7590	ENSP00000355929	0	2	27	10	1659
7591	ENSP00000355930	3	8	73	39	1668
7592	ENSP00000355938	2	4	31	11	1716
7593	ENSP00000355944	2	1	26	13	843
7594	ENSP00000355958	3	7	2	4	2208
7595	ENSP00000355961	36	23	31	16	2970
7596	ENSP00000355964	1	0	3	7	1110
7597	ENSP00000355966	1	2	5	4	1335
7598	ENSP00000355968	2	4	9	7	2262
7599	ENSP00000355969	1	5	18	7	585
7600	ENSP00000355979	1	2	25	11	1080
7601	ENSP00000355988	0	6	1	2	1401
7602	ENSP00000355991	9	6	0	0	1665
7603	ENSP00000355995	1	0	0	0	876
7604	ENSP00000355996	0	1	4	2	309
7605	ENSP00000356000	1	17	115	86	5820
7606	ENSP00000356001	0	0	12	1	579
7607	ENSP00000356015	2	3	18	8	1191
7608	ENSP00000356016	15	24	0	0	8076
7609	ENSP00000356024	6	4	0	0	3276
7610	ENSP00000356030	11	8	2	1	1887
7611	ENSP00000356033	4	8	46	25	2193
7612	ENSP00000356037	17	6	40	20	1848
7613	ENSP00000356042	5	7	0	0	2061
7614	ENSP00000356047	4	1	17	14	1566
7615	ENSP00000356056	11	7	5	6	414
7616	ENSP00000356057	5	5	31	24	1863
7617	ENSP00000356058	1	6	26	16	1185
7618	ENSP00000356064	6	16	113	84	4791
7619	ENSP00000356065	0	2	12	6	528
7620	ENSP00000356070	0	2	2	1	1422
7621	ENSP00000356093	1	1	14	10	516
7622	ENSP00000356094	3	6	28	18	1275
7623	ENSP00000356102	4	7	0	0	2667
7624	ENSP00000356107	0	1	2	2	609
7625	ENSP00000356110	0	2	6	11	939
7626	ENSP00000356113	4	4	49	43	1659
7627	ENSP00000356115	0	2	7	13	1596
7628	ENSP00000356121	2	4	5	2	633
7629	ENSP00000356124	0	5	0	0	1098
7630	ENSP00000356125	7	7	39	35	2016
7631	ENSP00000356130	4	0	0	0	2790
7632	ENSP00000356134	1	3	27	11	1041
7633	ENSP00000356135	0	4	20	8	765
7634	ENSP00000356143	1	6	52	34	2139
7635	ENSP00000356150	2	5	0	0	1470
7636	ENSP00000356155	3	11	127	65	5124
7637	ENSP00000356156	9	2	36	14	2139
7638	ENSP00000356162	1	2	11	2	444
7639	ENSP00000356169	0	0	14	5	1353
7640	ENSP00000356172	1	2	29	23	1869
7641	ENSP00000356191	3	4	41	21	996
7642	ENSP00000356194	0	1	3	8	630
7643	ENSP00000356198	2	5	38	22	1497
7644	ENSP00000356202	6	2	14	14	1140
7645	ENSP00000356205	1	3	0	0	978
7646	ENSP00000356211	0	2	19	13	1203
7647	ENSP00000356213	0	3	13	7	510
7648	ENSP00000356218	0	5	13	14	915
7649	ENSP00000356224	46	82	548	258	26391
7650	ENSP00000356230	0	6	10	17	1704
7651	ENSP00000356231	1	0	9	10	369
7652	ENSP00000356233	0	2	0	0	4740
7653	ENSP00000356236	0	2	21	15	1257
7654	ENSP00000356247	13	5	75	44	3057
7655	ENSP00000356251	0	11	39	35	1443
7656	ENSP00000356256	1	1	6	2	513
7657	ENSP00000356257	4	9	17	22	1902
7658	ENSP00000356263	4	2	3	0	1323
7659	ENSP00000356265	0	15	2	1	6528
7660	ENSP00000356275	0	4	5	1	579
7661	ENSP00000356280	0	0	10	3	381
7662	ENSP00000356301	0	3	0	0	624
7663	ENSP00000356308	6	4	21	7	732
7664	ENSP00000356319	12	14	0	0	4944
7665	ENSP00000356331	0	1	21	11	1623
7666	ENSP00000356355	0	1	5	5	906
7667	ENSP00000356357	0	0	4	3	1209
7668	ENSP00000356363	0	3	20	10	435
7669	ENSP00000356370	18	13	0	0	4218
7670	ENSP00000356375	0	4	32	25	2727
7671	ENSP00000356379	21	11	226	72	10431
7672	ENSP00000356381	1	4	0	0	1473
7673	ENSP00000356382	3	4	25	14	1983
7674	ENSP00000356386	0	2	5	0	1848
7675	ENSP00000356389	2	5	4	2	1263
7676	ENSP00000356399	18	12	74	40	3738
7677	ENSP00000356404	15	9	19	12	1299
7678	ENSP00000356410	0	2	4	0	576
7679	ENSP00000356416	1	4	0	0	1614
7680	ENSP00000356425	12	6	3	4	1350
7681	ENSP00000356426	1	5	0	0	2079
7682	ENSP00000356429	0	0	16	6	627
7683	ENSP00000356430	2	2	11	1	705
7684	ENSP00000356432	1	7	38	13	2298
7685	ENSP00000356433	1	4	19	11	1218
7686	ENSP00000356436	0	7	35	24	2247
7687	ENSP00000356437	5	9	85	60	3753
7688	ENSP00000356438	1	4	18	22	1812
7689	ENSP00000356448	3	5	63	26	7317
7690	ENSP00000356465	0	2	6	2	675
7691	ENSP00000356468	0	3	21	15	1926
7692	ENSP00000356470	3	3	0	0	2700
7693	ENSP00000356475	7	13	50	27	5076
7694	ENSP00000356476	3	2	21	14	2199
7695	ENSP00000356480	0	1	8	6	1008
7696	ENSP00000356481	7	6	71	41	2925
7697	ENSP00000356489	0	2	6	6	993
7698	ENSP00000356505	5	2	0	0	1578
7699	ENSP00000356515	19	26	201	102	10299
7700	ENSP00000356518	6	4	49	10	1959
7701	ENSP00000356520	0	11	17	39	3810
7702	ENSP00000356529	0	2	25	6	642
7703	ENSP00000356530	18	8	62	37	2223
7704	ENSP00000356540	1	0	32	16	861
7705	ENSP00000356541	0	0	3	1	258
7706	ENSP00000356545	0	22	0	0	6939
7707	ENSP00000356560	12	18	111	46	3744
7708	ENSP00000356562	0	4	21	18	2088
7709	ENSP00000356563	2	0	8	4	1119
7710	ENSP00000356574	6	3	36	24	2463
7711	ENSP00000356576	8	18	0	0	7338
